date,state,cases_new,cases_recovered,cases_active
3/8/2020,W.P. Labuan,0,0,0
3/8/2020,W.P. Putrajaya,0,0,2
3/9/2020,Johor,0,0,4
3/9/2020,Kedah,0,0,0
3/9/2020,Kelantan,0,0,0
3/9/2020,Melaka,0,0,0
3/9/2020,Negeri Sembilan,1,0,3
3/9/2020,Pahang,0,0,0
3/9/2020,Perak,0,0,0
3/9/2020,Perlis,0,0,0
3/9/2020,Pulau Pinang,0,0,1
3/9/2020,Sabah,0,0,0
3/9/2020,Sarawak,0,0,0
3/9/2020,Selangor,11,1,67
3/9/2020,Terengganu,0,0,0
3/9/2020,W.P. Kuala Lumpur,6,0,14
3/9/2020,W.P. Labuan,0,0,0
3/9/2020,W.P. Putrajaya,0,0,2
3/10/2020,Johor,0,0,4
3/10/2020,Kedah,0,0,0
3/10/2020,Kelantan,0,0,0
3/10/2020,Melaka,0,0,0
3/10/2020,Negeri Sembilan,1,0,4
3/10/2020,Pahang,0,0,0
3/10/2020,Perak,0,0,0
3/10/2020,Perlis,0,0,0
3/10/2020,Pulau Pinang,1,0,2
3/10/2020,Sabah,0,0,0
3/10/2020,Sarawak,0,0,0
3/10/2020,Selangor,10,0,77
3/10/2020,Terengganu,0,0,0
3/10/2020,W.P. Kuala Lumpur,0,0,14
3/10/2020,W.P. Labuan,0,0,0
3/10/2020,W.P. Putrajaya,0,0,2
3/11/2020,Johor,3,0,7
3/11/2020,Kedah,0,0,0
3/11/2020,Kelantan,0,0,0
3/11/2020,Melaka,1,0,1
3/11/2020,Negeri Sembilan,2,0,6
3/11/2020,Pahang,1,0,1
3/11/2020,Perak,0,0,0
3/11/2020,Perlis,0,0,0
3/11/2020,Pulau Pinang,0,0,2
3/11/2020,Sabah,0,0,0
3/11/2020,Sarawak,0,0,0
3/11/2020,Selangor,9,1,85
3/11/2020,Terengganu,0,0,0
3/11/2020,W.P. Kuala Lumpur,4,0,18
3/11/2020,W.P. Labuan,0,0,0
3/11/2020,W.P. Putrajaya,0,0,2
3/12/2020,Johor,1,0,8
3/12/2020,Kedah,0,0,0
3/12/2020,Kelantan,0,0,0
3/12/2020,Melaka,0,0,1
3/12/2020,Negeri Sembilan,2,0,8
3/12/2020,Pahang,0,0,1
3/12/2020,Perak,0,0,0
3/12/2020,Perlis,0,0,0
3/12/2020,Pulau Pinang,0,0,2
3/12/2020,Sabah,1,0,1
3/12/2020,Sarawak,0,0,0
3/12/2020,Selangor,3,4,84
3/12/2020,Terengganu,0,0,0
3/12/2020,W.P. Kuala Lumpur,2,2,18
3/12/2020,W.P. Labuan,0,0,0
3/12/2020,W.P. Putrajaya,0,0,2
3/13/2020,Johor,4,0,12
3/13/2020,Kedah,2,0,2
3/13/2020,Kelantan,3,0,3
3/13/2020,Melaka,0,0,1
3/13/2020,Negeri Sembilan,1,0,9
3/13/2020,Pahang,1,0,2
3/13/2020,Perak,2,0,2
3/13/2020,Perlis,1,0,1
3/13/2020,Pulau Pinang,5,0,7
3/13/2020,Sabah,14,0,15
3/13/2020,Sarawak,0,0,0
3/13/2020,Selangor,1,0,85
3/13/2020,Terengganu,0,0,0
3/13/2020,W.P. Kuala Lumpur,3,0,21
3/13/2020,W.P. Labuan,2,0,2
3/13/2020,W.P. Putrajaya,0,0,2
3/14/2020,Johor,2,0,14
3/14/2020,Kedah,0,0,2
3/14/2020,Kelantan,0,0,3
3/14/2020,Melaka,5,0,6
3/14/2020,Negeri Sembilan,8,0,17
3/14/2020,Pahang,0,0,2
3/14/2020,Perak,0,0,2
3/14/2020,Perlis,1,0,2
3/14/2020,Pulau Pinang,0,0,7
3/14/2020,Sabah,11,0,26
3/14/2020,Sarawak,6,0,6
3/14/2020,Selangor,6,3,88
3/14/2020,Terengganu,0,0,0
3/14/2020,W.P. Kuala Lumpur,2,0,23
3/14/2020,W.P. Labuan,0,0,2
3/14/2020,W.P. Putrajaya,0,1,1
3/15/2020,Johor,23,0,37
3/15/2020,Kedah,16,0,18
3/15/2020,Kelantan,3,0,6
3/15/2020,Melaka,7,0,13
3/15/2020,Negeri Sembilan,11,0,28
3/15/2020,Pahang,7,0,9
3/15/2020,Perak,10,0,12
3/15/2020,Perlis,4,0,6
3/15/2020,Pulau Pinang,6,0,13
3/15/2020,Sabah,23,0,49
3/15/2020,Sarawak,14,0,20
3/15/2020,Selangor,18,4,102
3/15/2020,Terengganu,0,0,0
3/15/2020,W.P. Kuala Lumpur,45,1,67
3/15/2020,W.P. Labuan,2,0,4
3/15/2020,W.P. Putrajaya,1,0,2
3/16/2020,Johor,7,0,44
3/16/2020,Kedah,6,0,24
3/16/2020,Kelantan,12,0,18
3/16/2020,Melaka,1,0,14
3/16/2020,Negeri Sembilan,13,0,41
3/16/2020,Pahang,10,0,19
3/16/2020,Perak,6,0,18
3/16/2020,Perlis,3,0,9
3/16/2020,Pulau Pinang,5,0,18
3/16/2020,Sabah,8,0,57
3/16/2020,Sarawak,0,0,20
3/16/2020,Selangor,24,0,126
3/16/2020,Terengganu,4,0,4
3/16/2020,W.P. Kuala Lumpur,23,0,90
3/16/2020,W.P. Labuan,0,0,4
3/16/2020,W.P. Putrajaya,3,0,5
3/17/2020,Johor,25,0,68
3/17/2020,Kedah,2,0,26
3/17/2020,Kelantan,6,0,24
3/17/2020,Melaka,3,0,17
3/17/2020,Negeri Sembilan,3,0,44
3/17/2020,Pahang,2,0,21
3/17/2020,Perak,6,0,24
3/17/2020,Perlis,0,0,9
3/17/2020,Pulau Pinang,9,0,27
3/17/2020,Sabah,25,0,82
3/17/2020,Sarawak,9,0,28
3/17/2020,Selangor,19,7,138
3/17/2020,Terengganu,3,0,7
3/17/2020,W.P. Kuala Lumpur,8,0,98
3/17/2020,W.P. Labuan,0,0,4
3/17/2020,W.P. Putrajaya,0,0,5
3/18/2020,Johor,13,0,81
3/18/2020,Kedah,6,0,32
3/18/2020,Kelantan,6,0,30
3/18/2020,Melaka,1,0,18
3/18/2020,Negeri Sembilan,1,1,44
3/18/2020,Pahang,11,0,32
3/18/2020,Perak,7,0,31
3/18/2020,Perlis,0,0,9
3/18/2020,Pulau Pinang,5,0,32
3/18/2020,Sabah,21,0,103
3/18/2020,Sarawak,20,0,48
3/18/2020,Selangor,15,5,148
3/18/2020,Terengganu,3,0,10
3/18/2020,W.P. Kuala Lumpur,6,5,99
3/18/2020,W.P. Labuan,1,0,5
3/18/2020,W.P. Putrajaya,1,0,6
3/19/2020,Johor,13,0,94
3/19/2020,Kedah,4,0,36
3/19/2020,Kelantan,13,0,43
3/19/2020,Melaka,2,0,20
3/19/2020,Negeri Sembilan,11,0,55
3/19/2020,Pahang,0,0,32
3/19/2020,Perak,5,0,36
3/19/2020,Perlis,1,0,10
3/19/2020,Pulau Pinang,0,0,32
3/19/2020,Sabah,9,0,112
3/19/2020,Sarawak,2,0,50
3/19/2020,Selangor,42,12,178
3/19/2020,Terengganu,2,0,12
3/19/2020,W.P. Kuala Lumpur,6,3,102
3/19/2020,W.P. Labuan,0,0,5
3/19/2020,W.P. Putrajaya,0,0,6
3/20/2020,Johor,13,1,106
3/20/2020,Kedah,1,0,37
3/20/2020,Kelantan,8,0,51
3/20/2020,Melaka,2,0,22
3/20/2020,Negeri Sembilan,9,0,64
3/20/2020,Pahang,4,0,36
3/20/2020,Perak,10,0,46
3/20/2020,Perlis,0,0,10
3/20/2020,Pulau Pinang,5,0,37
3/20/2020,Sabah,7,0,118
3/20/2020,Sarawak,7,0,57
3/20/2020,Selangor,38,8,208
3/20/2020,Terengganu,8,0,20
3/20/2020,W.P. Kuala Lumpur,18,3,117
3/20/2020,W.P. Labuan,0,0,5
3/20/2020,W.P. Putrajaya,0,0,6
3/21/2020,Johor,16,0,122
3/21/2020,Kedah,6,0,43
3/21/2020,Kelantan,10,0,60
3/21/2020,Melaka,0,0,21
3/21/2020,Negeri Sembilan,6,0,70
3/21/2020,Pahang,0,0,36
3/21/2020,Perak,10,0,56
3/21/2020,Perlis,0,0,10
3/21/2020,Pulau Pinang,13,0,50
3/21/2020,Sabah,17,0,135
3/21/2020,Sarawak,10,0,66
3/21/2020,Selangor,27,14,221
3/21/2020,Terengganu,7,0,27
3/21/2020,W.P. Kuala Lumpur,29,13,132
3/21/2020,W.P. Labuan,0,0,5
3/21/2020,W.P. Putrajaya,2,0,8
3/22/2020,Johor,16,0,138
3/22/2020,Kedah,5,2,46
3/22/2020,Kelantan,2,0,62
3/22/2020,Melaka,1,0,22
3/22/2020,Negeri Sembilan,6,1,75
3/22/2020,Pahang,3,2,37
3/22/2020,Perak,11,0,67
3/22/2020,Perlis,0,0,9
3/22/2020,Pulau Pinang,8,0,57
3/22/2020,Sabah,22,0,157
3/22/2020,Sarawak,8,0,73
3/22/2020,Selangor,16,13,224
3/22/2020,Terengganu,5,0,32
3/22/2020,W.P. Kuala Lumpur,18,6,143
3/22/2020,W.P. Labuan,0,0,5
3/22/2020,W.P. Putrajaya,2,1,9
3/23/2020,Johor,14,0,149
3/23/2020,Kedah,7,0,53
3/23/2020,Kelantan,8,0,70
3/23/2020,Melaka,2,0,24
3/23/2020,Negeri Sembilan,16,0,91
3/23/2020,Pahang,16,1,52
3/23/2020,Perak,15,0,82
3/23/2020,Perlis,0,0,9
3/23/2020,Pulau Pinang,8,0,65
3/23/2020,Sabah,11,0,168
3/23/2020,Sarawak,2,0,73
3/23/2020,Selangor,46,14,256
3/23/2020,Terengganu,6,0,38
3/23/2020,W.P. Kuala Lumpur,59,5,197
3/23/2020,W.P. Labuan,0,0,5
3/23/2020,W.P. Putrajaya,2,0,11
3/24/2020,Johor,4,0,153
3/24/2020,Kedah,5,0,58
3/24/2020,Kelantan,7,0,77
3/24/2020,Melaka,6,0,29
3/24/2020,Negeri Sembilan,14,0,105
3/24/2020,Pahang,1,0,53
3/24/2020,Perak,17,1,98
3/24/2020,Perlis,0,0,9
3/24/2020,Pulau Pinang,2,0,67
3/24/2020,Sabah,1,0,169
3/24/2020,Sarawak,5,0,78
3/24/2020,Selangor,27,17,265
3/24/2020,Terengganu,0,0,38
3/24/2020,W.P. Kuala Lumpur,15,5,207
3/24/2020,W.P. Labuan,0,0,5
3/24/2020,W.P. Putrajaya,2,1,12
3/25/2020,Johor,34,0,185
3/25/2020,Kedah,6,0,64
3/25/2020,Kelantan,6,0,83
3/25/2020,Melaka,2,0,31
3/25/2020,Negeri Sembilan,14,0,119
3/25/2020,Pahang,7,1,59
3/25/2020,Perak,30,0,127
3/25/2020,Perlis,1,0,10
3/25/2020,Pulau Pinang,1,0,68
3/25/2020,Sabah,0,0,169
3/25/2020,Sarawak,2,0,80
3/25/2020,Selangor,53,6,312
3/25/2020,Terengganu,0,0,38
3/25/2020,W.P. Kuala Lumpur,15,7,215
3/25/2020,W.P. Labuan,0,0,5
3/25/2020,W.P. Putrajaya,1,2,11
3/26/2020,Johor,43,7,220
3/26/2020,Kedah,3,0,66
3/26/2020,Kelantan,10,0,92
3/26/2020,Melaka,0,0,31
3/26/2020,Negeri Sembilan,9,0,128
3/26/2020,Pahang,2,1,60
3/26/2020,Perak,23,0,149
3/26/2020,Perlis,0,0,10
3/26/2020,Pulau Pinang,4,0,72
3/26/2020,Sabah,2,0,171
3/26/2020,Sarawak,10,0,90
3/26/2020,Selangor,77,5,384
3/26/2020,Terengganu,1,0,39
3/26/2020,W.P. Kuala Lumpur,49,3,260
3/26/2020,W.P. Labuan,0,0,5
3/26/2020,W.P. Putrajaya,2,0,13
3/27/2020,Johor,20,2,238
3/27/2020,Kedah,1,1,66
3/27/2020,Kelantan,4,0,96
3/27/2020,Melaka,0,0,31
3/27/2020,Negeri Sembilan,6,10,124
3/27/2020,Pahang,5,0,65
3/27/2020,Perak,7,0,156
3/27/2020,Perlis,0,0,10
3/27/2020,Pulau Pinang,6,0,78
3/27/2020,Sabah,10,0,181
3/27/2020,Sarawak,15,0,105
3/27/2020,Selangor,36,24,395
3/27/2020,Terengganu,2,0,41
3/27/2020,W.P. Kuala Lumpur,16,7,269
3/27/2020,W.P. Labuan,0,0,5
3/27/2020,W.P. Putrajaya,2,0,14
3/28/2020,Johor,26,13,249
3/28/2020,Kedah,1,6,61
3/28/2020,Kelantan,10,0,106
3/28/2020,Melaka,9,0,40
3/28/2020,Negeri Sembilan,15,5,133
3/28/2020,Pahang,14,2,77
3/28/2020,Perak,6,1,160
3/28/2020,Perlis,0,0,10
3/28/2020,Pulau Pinang,6,0,84
3/28/2020,Sabah,15,3,193
3/28/2020,Sarawak,8,2,111
3/28/2020,Selangor,34,17,411
3/28/2020,Terengganu,4,0,45
3/28/2020,W.P. Kuala Lumpur,6,12,262
3/28/2020,W.P. Labuan,5,0,10
3/28/2020,W.P. Putrajaya,0,0,14
3/29/2020,Johor,24,1,270
3/29/2020,Kedah,1,4,58
3/29/2020,Kelantan,15,0,121
3/29/2020,Melaka,1,0,41
3/29/2020,Negeri Sembilan,9,9,133
3/29/2020,Pahang,12,0,89
3/29/2020,Perak,11,0,171
3/29/2020,Perlis,0,2,8
3/29/2020,Pulau Pinang,1,0,85
3/29/2020,Sabah,0,0,193
3/29/2020,Sarawak,11,5,117
3/29/2020,Selangor,33,34,408
3/29/2020,Terengganu,2,0,47
3/29/2020,W.P. Kuala Lumpur,28,13,276
3/29/2020,W.P. Labuan,0,0,10
3/29/2020,W.P. Putrajaya,2,0,16
3/30/2020,Johor,22,8,284
3/30/2020,Kedah,2,0,60
3/30/2020,Kelantan,4,1,124
3/30/2020,Melaka,7,0,48
3/30/2020,Negeri Sembilan,10,9,133
3/30/2020,Pahang,3,12,80
3/30/2020,Perak,8,1,178
3/30/2020,Perlis,1,0,9
3/30/2020,Pulau Pinang,1,0,86
3/30/2020,Sabah,4,8,189
3/30/2020,Sarawak,6,1,120
3/30/2020,Selangor,59,34,432
3/30/2020,Terengganu,0,0,47
3/30/2020,W.P. Kuala Lumpur,26,15,287
3/30/2020,W.P. Labuan,0,1,9
3/30/2020,W.P. Putrajaya,3,0,19
3/31/2020,Johor,16,4,295
3/31/2020,Kedah,0,6,54
3/31/2020,Kelantan,4,0,128
3/31/2020,Melaka,2,0,50
3/31/2020,Negeri Sembilan,9,13,129
3/31/2020,Pahang,3,0,83
3/31/2020,Perak,5,0,183
3/31/2020,Perlis,1,6,4
3/31/2020,Pulau Pinang,6,0,92
3/31/2020,Sabah,5,0,194
3/31/2020,Sarawak,21,0,140
3/31/2020,Selangor,32,23,440
3/31/2020,Terengganu,0,0,47
3/31/2020,W.P. Kuala Lumpur,34,6,313
3/31/2020,W.P. Labuan,0,0,9
3/31/2020,W.P. Putrajaya,2,0,21
4/1/2020,Johor,19,10,304
4/1/2020,Kedah,2,0,56
4/1/2020,Kelantan,3,0,131
4/1/2020,Melaka,11,0,61
4/1/2020,Negeri Sembilan,8,6,131
4/1/2020,Pahang,9,1,91
4/1/2020,Perak,5,13,175
4/1/2020,Perlis,0,0,4
4/1/2020,Pulau Pinang,2,0,94
4/1/2020,Sabah,3,1,196
4/1/2020,Sarawak,32,0,171
4/1/2020,Selangor,22,46,415
4/1/2020,Terengganu,1,0,48
4/1/2020,W.P. Kuala Lumpur,25,31,307
4/1/2020,W.P. Labuan,0,0,9
4/1/2020,W.P. Putrajaya,0,0,21
4/2/2020,Johor,27,31,299
4/2/2020,Kedah,1,3,54
4/2/2020,Kelantan,3,9,125
4/2/2020,Melaka,7,0,68
4/2/2020,Negeri Sembilan,17,3,144
4/2/2020,Pahang,3,0,94
4/2/2020,Perak,6,20,161
4/2/2020,Perlis,0,0,4
4/2/2020,Pulau Pinang,2,0,96
4/2/2020,Sabah,1,0,197
4/2/2020,Sarawak,23,7,187
4/2/2020,Selangor,70,35,450
4/2/2020,Terengganu,2,0,50
4/2/2020,W.P. Kuala Lumpur,39,13,333
4/2/2020,W.P. Labuan,0,0,9
4/2/2020,W.P. Putrajaya,7,1,27
4/3/2020,Johor,21,0,320
4/3/2020,Kedah,1,0,55
4/3/2020,Kelantan,0,7,117
4/3/2020,Melaka,3,0,71
4/3/2020,Negeri Sembilan,4,0,147
4/3/2020,Pahang,13,2,104
4/3/2020,Perak,5,3,162
4/3/2020,Perlis,0,0,4
4/3/2020,Pulau Pinang,0,0,96
4/3/2020,Sabah,5,0,202
4/3/2020,Sarawak,28,0,214
4/3/2020,Selangor,63,36,477
4/3/2020,Terengganu,18,0,68
4/3/2020,W.P. Kuala Lumpur,55,11,377
4/3/2020,W.P. Labuan,0,0,9
4/3/2020,W.P. Putrajaya,1,1,27
4/4/2020,Johor,6,0,326
4/4/2020,Kedah,0,10,45
4/4/2020,Kelantan,2,39,80
4/4/2020,Melaka,2,0,73
4/4/2020,Negeri Sembilan,9,4,152
4/4/2020,Pahang,24,0,128
4/4/2020,Perak,2,5,159
4/4/2020,Perlis,0,0,4
4/4/2020,Pulau Pinang,1,0,97
4/4/2020,Sabah,10,2,209
4/4/2020,Sarawak,7,3,217
4/4/2020,Selangor,29,16,490
4/4/2020,Terengganu,6,0,74
4/4/2020,W.P. Kuala Lumpur,50,7,419
4/4/2020,W.P. Labuan,1,0,10
4/4/2020,W.P. Putrajaya,1,2,26
4/5/2020,Johor,16,49,293
4/5/2020,Kedah,1,0,46
4/5/2020,Kelantan,2,1,81
4/5/2020,Melaka,14,0,87
4/5/2020,Negeri Sembilan,12,16,148
4/5/2020,Pahang,7,0,135
4/5/2020,Perak,6,24,141
4/5/2020,Perlis,1,0,5
4/5/2020,Pulau Pinang,2,0,99
4/5/2020,Sabah,13,0,222
4/5/2020,Sarawak,15,0,231
4/5/2020,Selangor,50,0,540
4/5/2020,Terengganu,10,0,83
4/5/2020,W.P. Kuala Lumpur,29,0,448
4/5/2020,W.P. Labuan,0,0,10
4/5/2020,W.P. Putrajaya,1,0,27
4/6/2020,Johor,30,23,300
4/6/2020,Kedah,3,7,42
4/6/2020,Kelantan,1,0,82
4/6/2020,Melaka,10,0,97
4/6/2020,Negeri Sembilan,8,1,155
4/6/2020,Pahang,3,0,138
4/6/2020,Perak,6,20,127
4/6/2020,Perlis,0,0,4
4/6/2020,Pulau Pinang,0,0,99
4/6/2020,Sabah,2,35,188
4/6/2020,Sarawak,12,9,234
4/6/2020,Selangor,27,107,460
4/6/2020,Terengganu,6,0,89
4/6/2020,W.P. Kuala Lumpur,18,31,435
4/6/2020,W.P. Labuan,1,0,11
4/6/2020,W.P. Putrajaya,4,3,28
4/7/2020,Johor,10,2,308
4/7/2020,Kedah,5,0,47
4/7/2020,Kelantan,5,0,87
4/7/2020,Melaka,4,0,101
4/7/2020,Negeri Sembilan,22,0,176
4/7/2020,Pahang,5,0,143
4/7/2020,Perak,14,0,141
4/7/2020,Perlis,4,0,8
4/7/2020,Pulau Pinang,1,0,100
4/7/2020,Sabah,1,11,178
4/7/2020,Sarawak,15,7,242
4/7/2020,Selangor,50,42,468
4/7/2020,Terengganu,0,0,89
4/7/2020,W.P. Kuala Lumpur,31,18,448
4/7/2020,W.P. Labuan,1,0,12
4/7/2020,W.P. Putrajaya,2,0,30
4/8/2020,Johor,18,13,313
4/8/2020,Kedah,1,14,34
4/8/2020,Kelantan,0,26,61
4/8/2020,Melaka,13,0,114
4/8/2020,Negeri Sembilan,9,15,170
4/8/2020,Pahang,3,1,145
4/8/2020,Perak,4,42,103
4/8/2020,Perlis,0,0,8
4/8/2020,Pulau Pinang,6,0,106
4/8/2020,Sabah,7,0,185
4/8/2020,Sarawak,18,6,254
4/8/2020,Selangor,58,19,507
4/8/2020,Terengganu,3,0,92
4/8/2020,W.P. Kuala Lumpur,14,30,431
4/8/2020,W.P. Labuan,0,0,12
4/8/2020,W.P. Putrajaya,2,0,32
4/9/2020,Johor,7,21,299
4/9/2020,Kedah,2,0,36
4/9/2020,Kelantan,1,0,62
4/9/2020,Melaka,3,0,116
4/9/2020,Negeri Sembilan,11,54,127
4/9/2020,Pahang,14,0,159
4/9/2020,Perak,4,7,100
4/9/2020,Perlis,0,0,8
4/9/2020,Pulau Pinang,0,0,106
4/9/2020,Sabah,0,27,158
4/9/2020,Sarawak,6,9,250
4/9/2020,Selangor,39,0,546
4/9/2020,Terengganu,5,0,97
4/9/2020,W.P. Kuala Lumpur,15,3,443
4/9/2020,W.P. Labuan,0,0,12
4/9/2020,W.P. Putrajaya,2,0,34
4/10/2020,Johor,19,2,316
4/10/2020,Kedah,0,0,36
4/10/2020,Kelantan,1,0,63
4/10/2020,Melaka,14,0,130
4/10/2020,Negeri Sembilan,11,12,126
4/10/2020,Pahang,4,1,162
4/10/2020,Perak,1,15,86
4/10/2020,Perlis,0,0,8
4/10/2020,Pulau Pinang,1,0,107
4/10/2020,Sabah,2,10,149
4/10/2020,Sarawak,15,1,264
4/10/2020,Selangor,31,88,487
4/10/2020,Terengganu,3,19,81
4/10/2020,W.P. Kuala Lumpur,14,68,389
4/10/2020,W.P. Labuan,0,0,12
4/10/2020,W.P. Putrajaya,2,6,30
4/11/2020,Johor,21,43,294
4/11/2020,Kedah,0,0,36
4/11/2020,Kelantan,2,0,65
4/11/2020,Melaka,8,22,116
4/11/2020,Negeri Sembilan,17,0,142
4/11/2020,Pahang,27,8,181
4/11/2020,Perak,1,13,73
4/11/2020,Perlis,0,0,8
4/11/2020,Pulau Pinang,5,0,112
4/11/2020,Sabah,10,7,152
4/11/2020,Sarawak,7,5,266
4/11/2020,Selangor,35,29,493
4/11/2020,Terengganu,1,0,82
4/11/2020,W.P. Kuala Lumpur,46,24,410
4/11/2020,W.P. Labuan,2,9,5
4/11/2020,W.P. Putrajaya,2,5,27
4/12/2020,Johor,14,40,268
4/12/2020,Kedah,0,6,30
4/12/2020,Kelantan,1,0,66
4/12/2020,Melaka,3,3,116
4/12/2020,Negeri Sembilan,9,21,129
4/12/2020,Pahang,11,7,185
4/12/2020,Perak,1,0,73
4/12/2020,Perlis,0,0,8
4/12/2020,Pulau Pinang,2,0,114
4/12/2020,Sabah,6,0,158
4/12/2020,Sarawak,8,0,273
4/12/2020,Selangor,53,28,518
4/12/2020,Terengganu,0,0,82
4/12/2020,W.P. Kuala Lumpur,44,7,445
4/12/2020,W.P. Labuan,0,0,5
4/12/2020,W.P. Putrajaya,1,1,27
4/13/2020,Johor,20,16,272
4/13/2020,Kedah,0,0,30
4/13/2020,Kelantan,2,0,68
4/13/2020,Melaka,0,5,110
4/13/2020,Negeri Sembilan,42,0,171
4/13/2020,Pahang,0,68,117
4/13/2020,Perak,3,6,70
4/13/2020,Perlis,0,0,8
4/13/2020,Pulau Pinang,0,0,114
4/13/2020,Sabah,14,0,172
4/13/2020,Sarawak,6,1,278
4/13/2020,Selangor,13,43,488
4/13/2020,Terengganu,4,2,84
4/13/2020,W.P. Kuala Lumpur,28,27,446
4/13/2020,W.P. Labuan,0,0,5
4/13/2020,W.P. Putrajaya,2,0,29
4/14/2020,Johor,8,34,244
4/14/2020,Kedah,0,2,28
4/14/2020,Kelantan,0,41,27
4/14/2020,Melaka,3,3,110
4/14/2020,Negeri Sembilan,2,12,161
4/14/2020,Pahang,11,0,128
4/14/2020,Perak,3,9,64
4/14/2020,Perlis,0,0,8
4/14/2020,Pulau Pinang,3,0,117
4/14/2020,Sabah,5,16,161
4/14/2020,Sarawak,15,2,291
4/14/2020,Selangor,52,30,509
4/14/2020,Terengganu,0,1,83
4/14/2020,W.P. Kuala Lumpur,68,49,465
4/14/2020,W.P. Labuan,0,0,5
4/14/2020,W.P. Putrajaya,0,3,26
4/15/2020,Johor,14,21,237
4/15/2020,Kedah,1,0,29
4/15/2020,Kelantan,0,9,18
4/15/2020,Melaka,0,0,110
4/15/2020,Negeri Sembilan,1,36,126
4/15/2020,Pahang,17,4,141
4/15/2020,Perak,0,14,50
4/15/2020,Perlis,0,0,8
4/15/2020,Pulau Pinang,0,0,117
4/15/2020,Sabah,0,5,156
4/15/2020,Sarawak,8,0,299
4/15/2020,Selangor,18,36,490
4/15/2020,Terengganu,0,0,83
4/15/2020,W.P. Kuala Lumpur,26,40,450
4/15/2020,W.P. Labuan,0,1,4
4/15/2020,W.P. Putrajaya,0,3,23
4/16/2020,Johor,13,0,250
4/16/2020,Kedah,0,6,23
4/16/2020,Kelantan,1,0,19
4/16/2020,Melaka,0,12,98
4/16/2020,Negeri Sembilan,26,8,144
4/16/2020,Pahang,8,16,132
4/16/2020,Perak,1,10,41
4/16/2020,Perlis,0,0,8
4/16/2020,Pulau Pinang,0,0,117
4/16/2020,Sabah,3,21,138
4/16/2020,Sarawak,16,5,310
4/16/2020,Selangor,13,26,476
4/16/2020,Terengganu,2,3,82
4/16/2020,W.P. Kuala Lumpur,26,11,465
4/16/2020,W.P. Labuan,0,0,4
4/16/2020,W.P. Putrajaya,1,1,23
4/17/2020,Johor,9,0,259
4/17/2020,Kedah,0,1,22
4/17/2020,Kelantan,0,0,19
4/17/2020,Melaka,1,1,98
4/17/2020,Negeri Sembilan,13,9,148
4/17/2020,Pahang,1,17,116
4/17/2020,Perak,1,6,36
4/17/2020,Perlis,0,0,8
4/17/2020,Pulau Pinang,0,101,16
4/17/2020,Sabah,5,0,143
4/17/2020,Sarawak,10,0,320
4/17/2020,Selangor,10,46,440
4/17/2020,Terengganu,0,1,81
4/17/2020,W.P. Kuala Lumpur,18,18,464
4/17/2020,W.P. Labuan,1,0,5
4/17/2020,W.P. Putrajaya,0,1,22
4/18/2020,Johor,16,0,275
4/18/2020,Kedah,0,0,22
4/18/2020,Kelantan,0,8,11
4/18/2020,Melaka,0,4,94
4/18/2020,Negeri Sembilan,3,10,141
4/18/2020,Pahang,2,11,107
4/18/2020,Perak,0,6,30
4/18/2020,Perlis,0,0,8
4/18/2020,Pulau Pinang,0,2,14
4/18/2020,Sabah,10,22,131
4/18/2020,Sarawak,6,2,324
4/18/2020,Selangor,2,28,414
4/18/2020,Terengganu,1,11,71
4/18/2020,W.P. Kuala Lumpur,14,29,449
4/18/2020,W.P. Labuan,0,1,4
4/18/2020,W.P. Putrajaya,0,1,21
4/19/2020,Johor,3,1,276
4/19/2020,Kedah,0,5,17
4/19/2020,Kelantan,0,0,11
4/19/2020,Melaka,37,0,131
4/19/2020,Negeri Sembilan,0,5,136
4/19/2020,Pahang,5,7,105
4/19/2020,Perak,0,0,30
4/19/2020,Perlis,0,0,8
4/19/2020,Pulau Pinang,0,1,13
4/19/2020,Sabah,3,0,134
4/19/2020,Sarawak,5,10,319
4/19/2020,Selangor,10,35,389
4/19/2020,Terengganu,0,0,71
4/19/2020,W.P. Kuala Lumpur,12,30,431
4/19/2020,W.P. Labuan,0,0,4
4/19/2020,W.P. Putrajaya,9,1,29
4/20/2020,Johor,2,1,277
4/20/2020,Kedah,0,2,15
4/20/2020,Kelantan,0,0,11
4/20/2020,Melaka,2,11,122
4/20/2020,Negeri Sembilan,3,5,134
4/20/2020,Pahang,2,14,93
4/20/2020,Perak,0,6,24
4/20/2020,Perlis,0,0,8
4/20/2020,Pulau Pinang,0,1,12
4/20/2020,Sabah,2,22,114
4/20/2020,Sarawak,6,1,324
4/20/2020,Selangor,2,18,372
4/20/2020,Terengganu,0,7,64
4/20/2020,W.P. Kuala Lumpur,4,9,426
4/20/2020,W.P. Labuan,0,1,3
4/20/2020,W.P. Putrajaya,13,0,42
4/21/2020,Johor,1,1,277
4/21/2020,Kedah,0,0,15
4/21/2020,Kelantan,0,0,11
4/21/2020,Melaka,1,11,112
4/21/2020,Negeri Sembilan,1,0,135
4/21/2020,Pahang,8,6,95
4/21/2020,Perak,0,1,23
4/21/2020,Perlis,0,0,8
4/21/2020,Pulau Pinang,0,0,12
4/21/2020,Sabah,0,1,113
4/21/2020,Sarawak,22,3,342
4/21/2020,Selangor,11,12,371
4/21/2020,Terengganu,0,3,61
4/21/2020,W.P. Kuala Lumpur,13,16,422
4/21/2020,W.P. Labuan,0,0,3
